state,year,urate,children,nonwhite,finc,earn,age,ed,work,unearn
22,1996,6.1999998,0,1,5217.0172084,0,54,7,0,5.2170172084
22,1996,6.1999998,0,0,16334.378585,5728.4894837,41,11,1,10.605889101
22,1996,6.1999998,3,1,84904.397706,84904.397706,20,11,1,0
22,1996,6.1999998,2,1,15657.189293,11354.684512,41,11,1,4.3025047801
22,1996,6.1999998,0,0,27525.391969,0,49,10,0,27.525391969
22,1996,6.1999998,0,1,0,0,33,10,0,0
22,1996,6.1999998,0,0,33957.667304,27619.502868,52,11,1,6.3381644359
22,1996,6.1999998,3,1,3952.6577438,0,29,11,0,3.9526577438
22,1996,6.1999998,3,1,17848.33652,0,39,7,0,17.84833652
22,1996,6.1999998,2,1,5810.3250478,4091.7782027,20,10,1,1.7185468451
22,1996,6.1999998,0,0,27157.131931,2864.2447419,31,7,0,24.292887189
23,1996,5.3000002,0,1,2504.16826,0,20,10,0,2.50416826
23,1996,5.3000002,2,0,7471.5869981,6329.9808795,32,10,1,1.1416061185
23,1996,5.3000002,2,1,19435.946463,19435.946463,33,10,1,0
23,1996,5.3000002,1,1,26119.866157,21481.835564,51,7,0,4.6380305927
23,1996,5.3000002,0,0,4704.5219885,0,49,11,0,4.7045219885
23,1996,5.3000002,0,1,4787.3804971,0,47,10,0,4.7873804971
23,1996,5.3000002,3,1,3461.6443595,0,39,7,0,3.4616443595
23,1996,5.3000002,2,1,21133.011472,18413.001912,35,10,1,2.7200095602
23,1996,5.3000002,1,1,17021.797323,17021.797323,36,0,1,0
23,1996,5.3000002,1,1,29664.369025,121.73040153,47,7,0,29.542638623
23,1996,5.3000002,0,0,15638.776291,15638.776291,31,0,1,0
23,1996,5.3000002,0,0,7678.2217973,6444.5506692,36,10,1,1.2336711281
23,1996,5.3000002,2,1,5532.08413,0,28,9,0,5.53208413
23,1996,5.3000002,0,1,41721.816444,38871.892925,52,7,0,2.8499235182
23,1996,5.3000002,0,1,4856.9407266,1227.5334608,54,11,1,3.6294072658
23,1996,5.3000002,0,0,4142.9254302,0,42,10,0,4.1429254302
23,1996,5.3000002,0,1,6272.6959847,0,35,7,0,6.272695984699999
23,1996,5.3000002,0,0,0,0,42,11,0,0
23,1996,5.3000002,0,1,6874.1873805,0,30,11,0,6.8741873805
23,1996,5.3000002,0,0,19824.665392,18413.001912,41,9,1,1.4116634799
23,1996,5.3000002,1,0,9145.124282999999,0,53,0,0,9.145124282999999
23,1996,5.3000002,0,0,29231.66348,13298.279159,51,7,1,15.933384321
23,1996,5.3000002,1,1,11857.973231,0,36,10,0,11.857973231
23,1996,5.3000002,3,1,6064.0152964,0,32,9,0,6.0640152964
23,1996,5.3000002,0,1,7027.6290631,0,54,7,0,7.0276290631
23,1996,5.3000002,0,0,15753.34608,11456.978967,51,11,1,4.2963671128
23,1996,5.3000002,1,0,15957.93499,12275.334608,40,10,0,3.6826003824
23,1996,5.3000002,0,0,4910.1338432,0,44,10,0,4.910133843200001
23,1996,5.3000002,1,1,3879.0057361,0,38,10,0,3.8790057361
23,1996,5.3000002,1,1,26119.866157,21481.835564,29,7,1,4.6380305927
23,1996,5.3000002,1,0,14321.223709,14321.223709,30,10,1,0
23,1996,5.3000002,0,0,59224.397706,53193.116635,24,3,0,6.0312810707
23,1996,5.3000002,2,0,10096.462715,0,31,10,0,10.096462715
23,1996,5.3000002,0,1,6466.0325048,0,26,10,0,6.4660325048
23,1996,5.3000002,1,1,65476.634799,61376.67304,20,11,0,4.099961759099999
23,1996,5.3000002,0,0,8194.8087954,8183.5564054,26,11,1,.011252390057
23,1996,5.3000002,0,0,17390.057361,17390.057361,35,9,1,0
23,1996,5.3000002,4,1,6595.9464627,0,26,10,0,6.5959464627
23,1996,5.3000002,4,1,5026.749522,0,31,11,0,5.026749522
23,1996,5.3000002,5,0,12234.416826,0,30,3,0,12.234416826
23,1996,5.3000002,0,1,6106.9789675,5401.1472275,42,7,1,.70583173996
23,1996,5.3000002,0,0,15344.16826,15344.16826,47,10,1,0
23,1996,5.3000002,1,1,9372.2179732,0,47,11,0,9.3722179732
23,1996,5.3000002,0,0,2420.2868069,0,44,10,0,2.4202868069
23,1996,5.3000002,0,0,41025.191205,39372.112811,47,11,1,1.6530783939
23,1996,5.3000002,2,1,13912.045889,0,36,3,0,13.912045889
23,1996,5.3000002,5,0,3064.7418738,2557.3613767,29,9,1,.50738049713
23,1996,5.3000002,0,1,5523.9005736,0,38,11,0,5.5239005736
23,1996,5.3000002,1,1,2285.2581262,0,24,11,0,2.2852581262
31,1996,4.9000001,0,0,14546.271511,11784.321224,45,9,0,2.7619502868
31,1996,4.9000001,3,1,5720.3059273,0,38,7,0,5.7203059273
31,1996,4.9000001,0,0,18405.8413,18405.8413,52,9,1,0
31,1996,4.9000001,4,0,3326.6156788,0,34,11,0,3.3266156788
31,1996,4.9000001,4,1,0,0,35,11,0,0
31,1996,4.9000001,2,0,1841.3001912,0,24,7,0,1.8413001912
31,1996,4.9000001,1,1,9366.080305900001,0,50,7,0,9.366080305900001
31,1996,4.9000001,2,0,20260.439771,19845.124283,50,9,1,.41531548757
31,1996,4.9000001,3,1,6800.5353728,0,39,11,0,6.8005353728
31,1996,4.9000001,0,0,6563.2122371,0,34,10,0,6.563212237099999
31,1996,4.9000001,1,0,7564.6749522,6137.667304,35,11,1,1.4270076482
31,1996,4.9000001,0,0,4091.7782027,4091.7782027,24,9,1,0
31,1996,4.9000001,4,1,26833.881453,22709.369025,46,11,1,4.124512428299999
31,1996,4.9000001,2,0,4799.6558317,0,23,9,0,4.7996558317
31,1996,4.9000001,2,1,18126.577438,18126.577438,39,11,1,0
31,1996,4.9000001,1,0,11070.305927,591.26195029,40,9,0,10.479043977
31,1996,4.9000001,2,0,0,0,23,9,0,0
31,1996,4.9000001,0,1,12275.334608,0,30,11,0,12.275334608
31,1996,4.9000001,2,1,4185.8891013,0,21,11,0,4.1858891013
31,1996,4.9000001,0,1,0,0,38,10,0,0
31,1996,4.9000001,0,0,0,0,30,10,0,0
31,1996,4.9000001,0,1,5941.2619503,0,54,9,0,5.941261950299999
31,1996,4.9000001,0,0,23310.860421,12275.334608,45,10,1,11.035525813
31,1996,4.9000001,2,0,2639.1969407,0,32,9,0,2.6391969407
31,1996,4.9000001,0,0,6024.1204589,0,45,7,0,6.0241204589
31,1996,4.9000001,1,0,19605.755258,1045.4493308,46,9,1,18.560305927
31,1996,4.9000001,0,0,4043.6998088,2045.8891013,21,11,1,1.9978107075
31,1996,4.9000001,1,0,14963.632887,0,47,7,0,14.963632887
31,1996,4.9000001,0,1,7160.6118547,7160.6118547,44,10,1,0
31,1996,4.9000001,0,0,6024.1204589,0,35,10,0,6.0241204589
31,1996,4.9000001,0,1,0,0,46,10,0,0
31,1996,4.9000001,0,0,11150.095602,7160.6118547,20,11,1,3.9894837476
31,1996,4.9000001,3,1,406.10898662,0,25,11,0,.40610898662
31,1996,4.9000001,0,0,5084.0344168,2526.6730402,20,9,1,2.5573613767
31,1996,4.9000001,1,1,19517.782027,15548.75717,44,11,0,3.9690248566
31,1996,4.9000001,4,1,12598.585086,6546.8451243,28,10,1,6.0517399618
31,1996,4.9000001,4,1,7512.5047801,0,37,10,0,7.5125047801
31,1996,4.9000001,0,0,18523.479924,18413.001912,51,10,1,.11047801147
31,1996,4.9000001,3,1,5781.6826004,0,25,11,0,5.781682600400001
31,1996,4.9000001,2,1,15804.493308,8132.4091778,53,11,1,7.67208413
31,1996,4.9000001,2,0,6137.667304,6137.667304,24,11,1,0
31,1996,4.9000001,3,0,8899.6175908,0,40,11,0,8.8996175908
31,1996,4.9000001,0,0,15484.311663,51.147227533,51,0,1,15.433164436
31,1996,4.9000001,1,0,8433.1548757,0,25,11,0,8.4331548757
31,1996,4.9000001,1,1,5964.789675,2045.8891013,54,7,0,3.9189005736
31,1996,4.9000001,0,0,2659.6558317,2659.6558317,29,10,1,0
31,1996,4.9000001,1,1,3721.4722753,1380.9751434,38,11,1,2.3404971319
31,1996,4.9000001,0,0,6966.2523901,0,46,11,0,6.9662523901
32,1996,4.0999999,0,0,654.68451243,654.68451243,37,10,1,0
32,1996,4.0999999,2,0,0,0,27,9,0,0
32,1996,4.0999999,0,0,76925.43021000001,76720.8413,42,11,1,.20458891013
32,1996,4.0999999,1,0,33314.235182,31779.818356,33,10,1,1.534416826
32,1996,4.0999999,0,0,23530.793499,23527.724665,50,11,1,.003068833652
32,1996,4.0999999,1,1,27058.929254,21420.458891,36,7,1,5.6384703633
32,1996,4.0999999,0,0,26095.315488,26085.086042,45,11,1,.010229445507
32,1996,4.0999999,0,0,5858.4034417,0,53,7,0,5.8584034417
32,1996,4.0999999,0,1,37848.948375,37848.948375,39,11,1,0
32,1996,4.0999999,0,0,16980.879541,16980.879541,39,11,1,0
32,1996,4.0999999,0,0,53450.898662,53397.705545,23,11,0,.053193116635
32,1996,4.0999999,2,0,8298.126195000001,0,29,11,0,8.298126195
32,1996,4.0999999,0,0,28080.85086,28028.680688,54,7,1,.052170172084
32,1996,4.0999999,0,0,32792.533461,31731.739962,24,9,1,1.060793499
32,1996,4.0999999,1,0,3191.5869981,0,26,10,0,3.1915869981
32,1996,4.0999999,1,0,0,0,21,11,0,0
32,1996,4.0999999,0,0,1227.5334608,1227.5334608,24,11,1,0
32,1996,4.0999999,1,0,19605.755258,1045.4493308,46,11,1,18.560305927
32,1996,4.0999999,1,0,11201.24283,9206.500956,25,11,1,1.9947418738
32,1996,4.0999999,0,1,19435.946463,19435.946463,53,7,1,0
32,1996,4.0999999,0,0,19212.944551,10229.445507,38,10,1,8.983499044
33,1996,5.3000002,0,1,0,0,34,7,0,0
33,1996,5.3000002,2,1,4644.16826,163.67112811,22,10,1,4.4804971319
33,1996,5.3000002,0,0,10229.445507,10229.445507,46,10,1,0
33,1996,5.3000002,0,0,31424.856597,0,46,11,0,31.424856597
33,1996,5.3000002,1,1,71606.11854700001,71606.11854700001,43,7,1,0
33,1996,5.3000002,9,1,13564.244742,0,38,11,0,13.564244742
33,1996,5.3000002,2,1,12484.015296,0,36,9,0,12.484015296
33,1996,5.3000002,3,0,64487.447419,700.71701721,22,10,0,63.786730402
33,1996,5.3000002,0,1,5806.2332696,0,25,10,0,5.806233269600001
33,1996,5.3000002,0,0,4910.1338432,0,21,7,0,4.910133843200001
33,1996,5.3000002,0,0,9820.2676864,9820.2676864,21,11,1,0
33,1996,5.3000002,0,0,16060.229446,10229.445507,52,10,1,5.8307839388
33,1996,5.3000002,1,1,3412.543021,0,35,11,0,3.412543021
33,1996,5.3000002,0,1,6291.1089866,0,53,3,0,6.2911089866
33,1996,5.3000002,0,1,0,0,37,10,0,0
33,1996,5.3000002,2,1,8060.8030593,3887.1892925,23,11,1,4.1736137667
33,1996,5.3000002,2,0,26826.720841,25573.613767,32,11,1,1.2531070746
33,1996,5.3000002,2,1,12684.512428,10229.445507,22,7,0,2.4550669216
33,1996,5.3000002,1,1,5708.0305927,0,25,11,0,5.7080305927
33,1996,5.3000002,1,0,1313.4608031,0,42,10,0,1.3134608031
33,1996,5.3000002,1,1,0,0,48,0,0,0
33,1996,5.3000002,1,1,14157.552581,14157.552581,37,11,1,0
33,1996,5.3000002,1,1,9206.500956,9206.500956,22,10,0,0
33,1996,5.3000002,1,0,111934.68451,106386.23327,24,10,1,5.5484512428
33,1996,5.3000002,2,1,4173.6137667,0,41,10,0,4.1736137667
33,1996,5.3000002,0,1,91387.820268,90019.120459,27,7,0,1.3686998088
33,1996,5.3000002,9,1,13564.244742,0,27,10,0,13.564244742
33,1996,5.3000002,2,1,19251.816444,19251.816444,34,10,1,0
33,1996,5.3000002,0,0,44595.267686,25573.613767,44,10,1,19.02165392
33,1996,5.3000002,0,1,1.0229445507,0,45,7,0,.0010229445507
33,1996,5.3000002,3,1,12958.661568,7876.6730402,35,11,1,5.0819885277
33,1996,5.3000002,0,1,4091.7782027,4091.7782027,20,11,1,0
33,1996,5.3000002,0,1,59330.783939,59330.783939,20,7,0,0
33,1996,5.3000002,5,1,5953.5372849,0,30,11,0,5.953537284899999
33,1996,5.3000002,0,1,4194.0726577,4091.7782027,30,11,1,.10229445507
33,1996,5.3000002,0,1,64752.390057,54216.061185,25,11,1,10.536328872
33,1996,5.3000002,0,1,31036.137667,22811.66348,41,11,1,8.224474187399998
33,1996,5.3000002,3,1,13308.508604,12275.334608,48,7,1,1.0331739962
33,1996,5.3000002,0,1,30238.240918,24550.669216,34,11,1,5.6875717017
33,1996,5.3000002,2,1,4627.8011472,0,20,11,0,4.6278011472
33,1996,5.3000002,0,1,39977.695985,39894.837476,43,7,1,.082858508604
33,1996,5.3000002,0,1,17061.692161,15344.16826,34,7,1,1.7175239006
33,1996,5.3000002,3,1,16487.820268,8623.422562100001,47,11,1,7.864397705499999
33,1996,5.3000002,1,0,5433.8814532,0,45,9,0,5.4338814532
33,1996,5.3000002,0,0,3632.4760994,3244.7801147,47,11,1,.3876959847
33,1996,5.3000002,0,1,0,0,25,3,0,0
33,1996,5.3000002,0,1,40585.325048,40426.768642,46,7,1,.15855640535
33,1996,5.3000002,0,1,0,0,32,7,0,0
33,1996,5.3000002,0,1,3068.833652,3068.833652,54,7,1,0
33,1996,5.3000002,4,1,6004.6845124,0,24,11,0,6.0046845124
33,1996,5.3000002,2,1,11276.940727,8797.323135799999,41,3,1,2.4796175908
33,1996,5.3000002,3,0,5830.7839388,0,23,11,0,5.8307839388
33,1996,5.3000002,3,1,35189.292543,32734.225621,30,11,0,2.4550669216
33,1996,5.3000002,1,1,90121.41491399999,87973.231358,28,10,0,2.1481835564
33,1996,5.3000002,2,1,8457.7055449,0,34,11,0,8.4577055449
33,1996,5.3000002,0,0,13716.66348,2557.3613767,49,7,0,11.159302103
33,1996,5.3000002,1,0,111934.68451,106386.23327,29,7,1,5.5484512428
33,1996,5.3000002,1,1,10638.623327,10638.623327,29,7,1,0
33,1996,5.3000002,4,1,5020.6118547,0,25,11,0,5.020611854699999
33,1996,5.3000002,3,1,5081.9885277,0,33,10,0,5.0819885277
33,1996,5.3000002,0,0,12562.782027,12275.334608,44,11,1,.28744741874
33,1996,5.3000002,1,0,2455.0669216,0,38,10,0,2.4550669216
33,1996,5.3000002,1,1,5600.6214149,5600.6214149,24,3,0,0
33,1996,5.3000002,1,0,111934.68451,106386.23327,26,10,1,5.5484512428
33,1996,5.3000002,1,1,12275.334608,12275.334608,25,7,0,0
33,1996,5.3000002,0,1,0,0,21,10,0,0
33,1996,5.3000002,0,0,49976.978967,0,34,10,0,49.976978967
33,1996,5.3000002,1,0,15241.873805,15241.873805,31,11,1,0
33,1996,5.3000002,1,0,111934.68451,106386.23327,28,10,1,5.5484512428
33,1996,5.3000002,0,1,0,0,25,11,0,0
33,1996,5.3000002,1,1,71606.11854700001,71606.11854700001,28,11,1,0
33,1996,5.3000002,0,1,5941.2619503,0,52,0,0,5.941261950299999
33,1996,5.3000002,2,1,2935.8508604,0,24,7,0,2.9358508604
33,1996,5.3000002,0,0,9206.500956,9206.500956,49,10,1,0
33,1996,5.3000002,2,1,18032.466539,13122.332696,25,11,1,4.910133843200001
33,1996,5.3000002,0,0,22300.191205,21277.246654,39,9,1,1.0229445507
33,1996,5.3000002,3,1,5701.8929254,1074.0917782,20,11,1,4.6278011472
33,1996,5.3000002,1,1,16377.342256,16367.112811,35,7,1,.010229445507
33,1996,5.3000002,0,1,5769.4072658,0,52,9,0,5.7694072658
33,1996,5.3000002,1,0,111934.68451,106386.23327,27,11,0,5.5484512428
33,1996,5.3000002,0,1,91387.820268,90019.120459,26,7,0,1.3686998088
33,1996,5.3000002,1,1,7815.2963671,4091.7782027,41,10,1,3.7235181644
33,1996,5.3000002,2,0,11915.258126,11915.258126,32,7,1,0
33,1996,5.3000002,2,1,8060.8030593,3887.1892925,42,7,0,4.1736137667
34,1996,4.9000001,1,1,35310,24550.669216,37,9,1,10.759330784
34,1996,4.9000001,0,0,54522.944551,52170.172084,29,10,1,2.3527724665
34,1996,4.9000001,6,0,7447.0363289,0,24,9,0,7.447036328899999
34,1996,4.9000001,0,0,54522.944551,52170.172084,23,11,1,2.3527724665
34,1996,4.9000001,1,1,4734.1873805,0,22,10,0,4.7341873805
34,1996,4.9000001,0,0,26099.407266,21481.835564,37,10,1,4.617571701699999
34,1996,4.9000001,3,0,13502.868069,9206.500956,35,10,1,4.2963671128
34,1996,4.9000001,0,0,63524.856597,63422.562141,21,11,0,.10229445507
34,1996,4.9000001,0,1,6579.5793499,0,23,11,0,6.5795793499
34,1996,4.9000001,0,0,54522.944551,52170.172084,20,11,1,2.3527724665
34,1996,4.9000001,2,1,0,0,27,11,0,0
34,1996,4.9000001,0,1,20769.866157,17390.057361,22,10,0,3.3798087954
34,1996,4.9000001,5,1,6004.6845124,0,23,10,0,6.0046845124
34,1996,4.9000001,1,1,13707.456979,13707.456979,49,7,1,0
34,1996,4.9000001,0,0,5769.4072658,0,53,9,0,5.7694072658
34,1996,4.9000001,0,0,41224.665392,40917.782027,51,11,1,.3068833652
34,1996,4.9000001,0,1,0,0,39,10,0,0
34,1996,4.9000001,0,0,18529.617591,0,46,11,0,18.529617591
34,1996,4.9000001,4,1,7160.6118547,0,27,11,0,7.1606118547
34,1996,4.9000001,2,1,15344.16826,15344.16826,31,9,1,0
34,1996,4.9000001,7,1,7672.08413,0,29,10,0,7.67208413
34,1996,4.9000001,2,0,3887.1892925,3887.1892925,20,10,1,0
34,1996,4.9000001,0,1,13963.193117,13963.193117,30,11,1,0
34,1996,4.9000001,0,1,25714.780115,25573.613767,42,10,1,.14116634799
34,1996,4.9000001,0,0,11252.390057,0,52,9,0,11.252390057
34,1996,4.9000001,0,1,0,0,37,7,0,0
34,1996,4.9000001,0,0,7978.9674952,0,43,3,0,7.978967495199999
34,1996,4.9000001,1,0,4787.3804971,0,38,3,0,4.7873804971
34,1996,4.9000001,1,1,1841.3001912,1841.3001912,20,10,1,0
34,1996,4.9000001,0,1,1739.0057361,0,29,11,0,1.7390057361
34,1996,4.9000001,0,1,5695.7552581,0,52,7,0,5.6957552581
34,1996,4.9000001,0,0,0,0,38,11,0,0
34,1996,4.9000001,3,0,6219.5028681,4091.7782027,41,7,1,2.1277246654
34,1996,4.9000001,4,0,9071.472275300001,0,37,7,0,9.0714722753
34,1996,4.9000001,2,1,2811.0516252,0,25,9,0,2.8110516252
34,1996,4.9000001,0,1,12766.347992,12766.347992,49,11,1,0
34,1996,4.9000001,0,0,13298.279159,13298.279159,39,9,1,0
34,1996,4.9000001,2,1,6751.4340344,4091.7782027,21,11,1,2.6596558317
34,1996,4.9000001,0,0,613.7667304,613.7667304,40,11,0,0
34,1996,4.9000001,0,1,15344.16826,15344.16826,47,11,1,0
34,1996,4.9000001,3,0,6702.332696,0,34,10,0,6.702332696
34,1996,4.9000001,0,1,5892.1606119,0,37,11,0,5.8921606119
34,1996,4.9000001,2,0,8592.734225599999,6137.667304,24,11,1,2.4550669216
34,1996,4.9000001,3,1,5364.3212237,0,38,11,0,5.3643212237
34,1996,4.9000001,0,1,12379.674952,0,25,9,0,12.379674952
34,1996,4.9000001,0,0,41940.726577,41940.726577,47,7,1,0
34,1996,4.9000001,2,0,5140.2963671,0,40,9,0,5.140296367099999
35,1996,3.5,0,0,6702.332696,0,47,9,0,6.702332696
35,1996,3.5,2,0,6403.6328872,6403.6328872,20,11,1,0
35,1996,3.5,0,1,10229.445507,10229.445507,22,11,1,0
35,1996,3.5,0,0,32889.713193,25573.613767,36,10,1,7.3160994264
35,1996,3.5,2,0,15372.810707,14423.518164,34,11,1,.94929254302
35,1996,3.5,1,0,62808.795411,57284.894837,53,10,1,5.5239005736
35,1996,3.5,3,1,10026.902486,1022.9445507,21,11,1,9.003957935000001
35,1996,3.5,2,1,7978.9674952,0,30,11,0,7.978967495199999
35,1996,3.5,0,0,6149.9426386,0,50,11,0,6.1499426386
35,1996,3.5,0,0,6923.2887189,0,39,9,0,6.9232887189
35,1996,3.5,0,0,55870.162524,12684.512428,43,10,1,43.185650096
35,1996,3.5,4,0,14566.730402,3273.4225621,30,10,0,11.293307839
35,1996,3.5,2,0,14321.223709,14321.223709,34,11,1,0
41,1996,4,4,1,4419.1204589,0,36,10,0,4.4191204589
41,1996,4,0,1,0,0,22,11,0,0
41,1996,4,4,0,37522.629063,8471.0038241,36,7,1,29.051625239
41,1996,4,1,0,7831.6634799,0,22,11,0,7.8316634799
41,1996,4,5,0,9488.833651999999,0,34,9,0,9.488833651999999
41,1996,4,0,0,8183.5564054,8183.5564054,20,11,1,0
41,1996,4,0,0,5421.6061185,5114.7227533,34,7,1,.3068833652
42,1996,3.8,2,0,4961.2810707,0,22,11,0,4.9612810707
42,1996,3.8,2,1,16667.858509,13298.279159,22,7,1,3.3695793499
42,1996,3.8,0,0,4091.7782027,4091.7782027,26,10,1,0
42,1996,3.8,1,0,5267.1414914,1943.5946463,21,11,1,3.3235468451
42,1996,3.8,4,0,16768.107075,0,29,9,0,16.768107075
42,1996,3.8,0,0,3478.0114723,1636.7112811,39,11,1,1.8413001912
42,1996,3.8,1,0,14894.072658,14280.305927,42,11,1,.6137667304000001
42,1996,3.8,0,0,10229.445507,10229.445507,36,11,1,0
42,1996,3.8,0,0,16776.290631,10638.623327,53,10,0,6.137667304
42,1996,3.8,0,0,8183.5564054,8183.5564054,22,11,1,0
42,1996,3.8,3,0,23681.166348,20458.891013,32,11,1,3.2222753346
43,1996,4.5999999,4,0,6420,3068.833652,33,9,1,3.351166348
43,1996,4.5999999,3,1,11481.529637,7160.6118547,22,11,1,4.320917782
43,1996,4.5999999,2,0,8089.4455067,0,44,7,0,8.089445506700001
43,1996,4.5999999,0,0,10382.887189,10229.445507,35,10,1,.1534416826
43,1996,4.5999999,0,0,19333.652008,13298.279159,54,11,1,6.0353728489
43,1996,4.5999999,0,0,22670.497132,1022.9445507,40,0,1,21.647552581
43,1996,4.5999999,0,0,2909.2543021,0,36,10,0,2.9092543021
43,1996,4.5999999,1,0,17901.529637,17901.529637,36,11,1,0
43,1996,4.5999999,2,0,23928.718929,0,40,9,0,23.928718929
43,1996,4.5999999,1,0,20458.891013,20458.891013,38,11,1,0
43,1996,4.5999999,0,1,0,0,51,11,0,0
43,1996,4.5999999,0,0,3486.1950287,0,38,10,0,3.4861950287
43,1996,4.5999999,2,0,24169.110899,16367.112811,21,9,1,7.801998088
43,1996,4.5999999,0,0,6385.2198853,1904.7227533,29,7,1,4.4804971319
43,1996,4.5999999,1,1,46.03250478,0,23,9,0,.04603250478
43,1996,4.5999999,4,1,11702.48566,11702.48566,34,11,1,0
43,1996,4.5999999,1,0,26559.732314,24550.669216,27,10,1,2.0090630975
44,1996,3.0999999,0,0,11041.66348,5585.2772467,42,7,1,5.4563862333
44,1996,3.0999999,0,0,15970.210325,0,39,11,0,15.970210325
44,1996,3.0999999,0,0,26559.732314,18734.206501,51,7,1,7.8255258126
44,1996,3.0999999,1,0,20269.646272,15707.313576,36,11,1,4.562332696
44,1996,3.0999999,0,0,5217.0172084,4603.250478,41,11,1,.6137667304000001
44,1996,3.0999999,1,0,0,0,23,10,0,0
44,1996,3.0999999,1,0,8899.6175908,8899.6175908,52,7,1,0
44,1996,3.0999999,0,0,31829.942639,15344.16826,21,9,0,16.485774379
44,1996,3.0999999,0,0,5818.5086042,0,50,9,0,5.8185086042
45,1996,3.2,1,0,7672.08413,7672.08413,29,10,1,0
45,1996,3.2,1,0,7467.4952199,5114.7227533,24,11,1,2.3527724665
45,1996,3.2,2,0,11252.390057,8183.5564054,34,10,1,3.068833652
45,1996,3.2,0,0,8101.7208413,3191.5869981,46,7,1,4.910133843200001
45,1996,3.2,1,0,4194.0726577,4194.0726577,33,10,1,0
45,1996,3.2,0,0,104016.07075,96144.512428,20,11,1,7.8715583174
45,1996,3.2,1,0,0,0,20,7,0,0
45,1996,3.2,3,0,10826.845124,0,41,9,0,10.826845124
45,1996,3.2,1,0,9046.921606100001,0,20,11,0,9.046921606100002
45,1996,3.2,0,0,5626.1950287,5626.1950287,22,10,1,0
46,1996,2.9000001,4,1,5427.7437859,818.35564054,26,10,1,4.609388145300001
46,1996,2.9000001,1,0,9889.827915899999,8183.5564054,35,10,1,1.7062715105
46,1996,2.9000001,2,0,91989.311663,83369.98088,22,10,1,8.619330783900001
46,1996,2.9000001,0,0,5955.583174,0,43,11,0,5.955583174
46,1996,2.9000001,5,1,3478.0114723,3068.833652,34,7,1,.40917782027
46,1996,2.9000001,3,1,27312.619503,13809.751434,39,9,1,13.502868069
46,1996,2.9000001,2,1,12275.334608,12275.334608,42,7,1,0
46,1996,2.9000001,4,1,40917.782027,40917.782027,39,3,1,0
46,1996,2.9000001,0,0,52554.799235,0,48,7,0,52.554799235
46,1996,2.9000001,0,1,7471.5869981,0,30,11,0,7.471586998099999
46,1996,2.9000001,4,0,6751.4340344,6137.667304,28,9,1,.6137667304000001
46,1996,2.9000001,0,0,4494.8183556,0,30,9,0,4.494818355600001
46,1996,2.9000001,0,0,3871.8451243,3871.8451243,25,11,1,0
46,1996,2.9000001,0,1,31608.986616,25573.613767,50,7,1,6.0353728489
46,1996,2.9000001,2,1,12439.005736,12275.334608,24,11,1,.16367112811
46,1996,2.9000001,0,0,6186.7686424,0,35,11,0,6.186768642400001
46,1996,2.9000001,0,1,10618.164436,0,49,11,0,10.618164436
46,1996,2.9000001,1,1,0,0,37,11,0,0
46,1996,2.9000001,0,0,29679.713193,26314.225621,22,10,1,3.3654875717
46,1996,2.9000001,2,1,3768.5277247,1534.416826,20,10,1,2.2341108987
46,1996,2.9000001,2,0,4333.1931166,0,20,10,0,4.3331931166
46,1996,2.9000001,2,0,91989.311663,83369.98088,24,9,0,8.619330783900001
47,1996,4.5,0,1,6180.6309751,239.36902486,20,11,1,5.941261950299999
47,1996,4.5,0,0,22665.382409,103.31739962,27,10,1,22.56206501
47,1996,4.5,0,0,51392.734226,22504.780115,51,11,1,28.887954111
47,1996,4.5,0,0,3167.0363289,2195.2390057,38,10,1,.97179732314
47,1996,4.5,1,1,4910.1338432,4910.1338432,32,7,1,0
47,1996,4.5,1,0,10022.810707,2352.7724665,41,9,0,7.6700382409
47,1996,4.5,0,0,5769.4072658,0,53,7,0,5.7694072658
47,1996,4.5,0,0,22665.382409,103.31739962,37,11,0,22.56206501
47,1996,4.5,3,0,36007.648184,25113.288719,36,11,1,10.894359465
47,1996,4.5,1,1,13380.114723,13375,20,10,1,.0051147227533
47,1996,4.5,0,0,59881.128107,14321.223709,24,0,0,45.559904398
47,1996,4.5,1,1,13380.114723,13375,24,10,1,.0051147227533
47,1996,4.5,1,0,27396.500956,23527.724665,20,11,0,3.8687762906
51,1996,5.1999998,1,1,5713.1453155,0,20,11,0,5.7131453155
51,1996,5.1999998,0,0,0,0,36,10,0,0
51,1996,5.1999998,3,0,3854.4550669,0,34,11,0,3.8544550669
51,1996,5.1999998,3,1,10745.00956,10745.00956,25,11,1,0
51,1996,5.1999998,2,0,47239.57935,47239.57935,20,7,1,0
51,1996,5.1999998,0,1,16801.864245,10525.076482,43,7,1,6.276787762900001
51,1996,5.1999998,0,0,6466.0325048,0,31,3,0,6.4660325048
51,1996,5.1999998,2,1,691.51051625,0,22,7,0,.69151051625
51,1996,5.1999998,3,0,2025.4302103,0,29,11,0,2.0254302103
51,1996,5.1999998,2,0,16367.112811,16367.112811,39,11,1,0
51,1996,5.1999998,0,1,45527.170172,9844.8183556,22,7,0,35.682351816
51,1996,5.1999998,1,1,17390.057361,17390.057361,38,10,1,0
51,1996,5.1999998,0,1,45527.170172,9844.8183556,43,7,1,35.682351816
51,1996,5.1999998,0,0,28280.325048,27824.091778,51,7,1,.4562332696
51,1996,5.1999998,0,0,48395.506692,45009.560229,22,10,1,3.3859464627
